,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
20078,42254,38.0,3.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,13.97314205020679
20079,12139,26.0,4.7,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,10,1.5725337265584898
20080,11135,27.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,19.617824561453773
20081,30951,23.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,12,1.554551170602139
20082,19918,28.0,4.4,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,42,17.1664085046243
20083,28751,39.0,3.5,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,11.937066309994863
20084,42515,29.0,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,44,13.611544388246092
20085,11391,,,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,28,1.5368199474946824
20086,2903,26.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,9.31301715871654
20087,26427,23.0,4.6,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,7.56210871760529
20088,8136,24.0,4.8,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,12,1.5581372364723276
20089,2728,26.0,4.5,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,11,6.232380002057009
20090,17990,,,,,3,Snack,scooter,1.0,No,Metropolitian,21,17337.244076345407
20091,3761,24.0,4.6,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,7.546267707012646
20092,44700,23.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,23,3.104660875498153
20093,37836,24.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,14.152800689506924
20094,16424,30.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,6.209259881992308
20095,11667,36.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,16.826241648639858
20096,7409,34.0,4.8,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,1.5321262819005874
20097,8110,30.0,3.7,Stormy,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,42,17.076596635425357
20098,41057,35.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,47,12.256687342364243
20099,15462,39.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,3.025656084964716
20100,32160,35.0,4.5,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,7.790401204125207
20101,28335,27.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,12.074114326948118
20102,40946,33.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.540321235992522
20103,20883,24.0,4.6,Windy,Low,1,Snack,scooter,0.0,No,Urban,11,17.297865752893937
20104,21280,28.0,4.6,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,28,6.050438648786226
20105,35460,34.0,4.5,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,13.788846116901425
20106,196,31.0,4.0,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,39,11.916582838065272
20107,7802,33.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,27,6.232392020741162
20108,1668,39.0,4.6,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,26,6.29013467758336
20109,7382,35.0,4.8,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,48,10.564987742311144
20110,18994,32.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,3.052738742562521
20111,28951,23.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,15,12.4644226652383
20112,4970,22.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,,12,17.07893408947644
20113,43267,31.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,1.5203682264724199
20114,38145,34.0,5.0,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,7.567713368655069
20115,36071,26.0,5.0,Stormy,High,2,Drinks,scooter,1.0,No,Urban,18,1.5725337265584898
20116,39433,20.0,4.7,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,3.105369976638969
20117,11457,21.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,16,9.327285157636926
20118,25610,26.0,4.8,Fog,High,2,Meal,motorcycle,0.0,No,Metropolitian,23,3.0646768629374077
20119,39890,23.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,10.602164852110478
20120,20741,20.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,1.5725337265584898
20121,36870,38.0,4.3,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,40,13.97372748658006
20122,6771,37.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,4.494246017700292
20123,29161,37.0,4.5,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,13.989249784593346
20124,34186,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,8.811560720380028
20125,13276,22.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,17,9.314115494414798
20126,44734,35.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,7.601870282602796
20127,4288,22.0,4.5,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25,1.5368369038841396
20128,30933,25.0,4.5,Sandstorms,High,1,Snack,scooter,0.0,No,Urban,10,6.058680731744167
20129,40904,27.0,4.7,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,16,12.464066309561852
20130,12118,35.0,4.1,Windy,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,54,16.63495545419086
20131,15434,32.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,19.618739348803757
20132,40874,28.0,5.0,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,3.1045560532157066
20133,17483,30.0,4.3,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,31,6.118745338288607
20134,7333,27.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,10,13.972123977235706
20135,19975,,,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,17.297865752893937
20136,35363,39.0,5.0,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,3.1450674354101187
20137,32599,30.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,7.660895664297573
20138,9614,39.0,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,3.064510472243238
20139,7715,36.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,35,9.32694086948928
20140,29570,22.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,,21,7.762556904414814
20141,13544,24.0,5.0,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,4.657133018447811
20142,29983,35.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,7.762547474520606
20143,19153,33.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,10.757499696887614
20144,4019,20.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,,Metropolitian,10,9.074331008012258
20145,16583,21.0,4.9,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,11.916990180332599
20146,19972,25.0,4.9,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,4.610390241110355
20147,9150,25.0,4.6,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,10,9.219878420955492
20148,17025,32.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,4.663566688756208
20149,43933,39.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,30,4.663411524538562
20150,24898,25.0,4.2,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,12.25352867430943
20151,33830,39.0,4.0,Cloudy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,35,19.627039347754206
20152,41904,21.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,16,3.1090734117275374
20153,9262,34.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.602504074913066
20154,10532,26.0,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,29,20.442929762531403
20155,247,24.0,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,6.232303380257063
20156,31199,31.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,22,10.906039888843694
20157,3561,33.0,4.0,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,6.058844117413616
20158,10268,36.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,7.490185430715566
20159,18276,22.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,15,9.220373066701908
20160,33674,33.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,7.7903367336244065
20161,10657,39.0,5.0,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,9.314044064568316
20162,5765,25.0,4.6,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,8.95349977900985
20163,12885,22.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,7.562333809694472
20164,7235,23.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,16.63687503884221
20165,14800,20.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,15,3.1214062503158333
20166,43814,21.0,4.7,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,30,3.0644047281382125
20167,34325,32.0,4.8,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,7.573435920075197
20168,1129,33.0,4.5,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,35,12.292599798304026
20169,22015,38.0,4.6,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,51,13.406350345933939
20170,37481,,,,,1,Meal,scooter,1.0,No,Metropolitian,38,13.973206773195638
20171,1336,36.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,4.657127681579353
20172,42028,30.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,37,13.583302501390298
20173,13677,31.0,5.0,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,49,16.85257276943237
20174,9772,25.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,25,1.5296227525580064
20175,15851,26.0,4.5,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,14,7.5734628890776365
20176,45548,22.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,26,12.240858273886175
20177,29069,37.0,4.6,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,7.601368938169582
20178,44501,33.0,5.0,Sunny,High,2,Snack,motorcycle,0.0,No,Urban,17,1.514788569378448
20179,40578,21.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,14,3.116172922575739
20180,33297,29.0,4.9,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,15,16.63562921865918
20181,36115,22.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,17,6.29013467758336
20182,28986,31.0,3.6,Fog,Low,2,Snack,motorcycle,2.0,No,Metropolitian,37,10.865882927568233
20183,18576,22.0,5.0,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Urban,27,6.217851597513427
20184,11242,20.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,10.8674212648958
20185,9448,32.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,6.127848456984558
20186,40409,26.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,11.007734763545226
20187,37030,30.0,4.5,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,13.589015006216464
20188,14148,30.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13.78906644054204
20189,40961,32.0,4.6,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,13.610824622483138
20190,35380,37.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,16.600060265872717
20191,2618,25.0,4.8,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,24,1.5318406273293421
20192,31456,24.0,4.6,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,13.583440059689538
20193,16514,30.0,4.8,Cloudy,Medium,2,Snack,scooter,2.0,No,Metropolitian,38,16.47614437886095
20194,12132,26.0,5.0,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,7.682703792722993
20195,19982,34.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,35,4.578983929157679
20196,2703,33.0,4.5,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,23,16.722118691784704
20197,37178,35.0,4.6,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,6.210069011356304
20198,24105,31.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,11.007734763545226
20199,44175,31.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16,1.5527615033304227
20200,16211,26.0,4.3,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,13.406355455361123
20201,23334,38.0,4.8,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,18,9.348072739298184
20202,29533,39.0,4.6,Fog,High,0,Meal,motorcycle,,No,Metropolitian,30,6.210618323043115
20203,29603,36.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,6.081596950386758
20204,27395,29.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,9.122016850517015
20205,42478,28.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,48,17.073813050988182
20206,29908,39.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,10.755502959425906
20207,5954,,,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,7.601308046038669
20208,29112,37.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,28,10.594021701408648
20209,21129,29.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,17,4.663566688756208
20210,9918,33.0,4.7,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,36,12.257619700981534
20211,35248,32.0,4.7,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,22,1.4901538782348211
20212,4918,27.0,4.5,Stormy,Medium,0,Drinks,motorcycle,0.0,,Urban,11,9.075352487305347
20213,33572,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,1.4899874063667513
20214,33197,33.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,7.5623179451646205
20215,14834,28.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,19.395852229077512
20216,9326,27.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,21,7.601681528397246
20217,33561,26.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,4.590648123922535
20218,37386,21.0,4.6,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,36,16.8526889708048
20219,31296,34.0,3.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37,10.710903359460598
20220,25486,39.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,6.117725989658631
20221,42018,38.0,4.8,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,40,10.587929946635425
20222,16071,37.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,9.055848503913687
20223,25622,26.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,6.117725989658631
20224,25118,27.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,,Metropolitian,10,16.63680858400683
20225,34210,33.0,3.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,34,10.906149360772611
20226,24458,22.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,3.1450674354101187
20227,2566,38.0,4.5,Sunny,Jam,1,Buffet,motorcycle,1.0,No,,17,4.538407907477421
20228,31818,22.0,4.9,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,25,3.105363416973697
20229,2768,24.0,4.5,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,29,11.93670350722216
20230,2108,35.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,9.219691659204567
20231,20527,34.0,4.1,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,41,17.16480681709483
20232,21931,26.0,4.9,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,7.726661980414732
20233,7704,31.0,4.3,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,38,3.0733915722127305
20234,14375,,,Fog,Low,2,Meal,scooter,,No,Metropolitian,17,3.1050491919311813
20235,30724,32.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,30,17.07644834659759
20236,36105,22.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20.180936931742092
20237,41165,33.0,4.5,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,4.471739409599433
20238,5145,29.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,1.510097122639058
20239,405,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,16.65991730235705
20240,7662,23.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,1.532351133230747
20241,42385,34.0,4.9,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,7.562079321241828
20242,1755,29.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,15,9.348052750787868
20243,34822,23.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,13.787803344558727
20244,11266,35.0,5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,48,14.02225308105434
20245,14691,25.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18,6.209442398341167
20246,28028,22.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,8.938588653868669
20247,43217,22.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,7.683740931038682
20248,26868,32.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,48,19.659625283685873
20249,4763,27.0,4.5,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,4.717601091654031
20250,2316,27.0,4.1,Fog,Jam,2,Drinks,scooter,0.0,No,Urban,40,19.086807413294206
20251,3739,34.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,20,16.82215560929809
20252,26753,30.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,11.007734763545226
20253,16078,20.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,,19,19.760178243295066
20254,35608,23.0,4.7,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,3.06047553947658
20255,38353,38.0,4.2,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,32,3.0605577738082954
20256,2508,22.0,4.7,Windy,Medium,2,Meal,motorcycle,0.0,No,Urban,27,10.906379374272275
20257,20146,27.0,4.8,Sandstorms,Low,1,Drinks,scooter,,No,Urban,13,10.86506573809728
20258,31618,28.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,30,4.537553114346225
20259,36047,25.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12,3.0733915722127305
20260,24538,37.0,4.9,Sandstorms,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,1.5100862736671108
20261,23196,36.0,4.9,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,19.618630653005262
20262,18572,27.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,17,13.40589201850077
20263,9676,31.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,19.883251553023193
20264,16906,24.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,,12,19.91573148129716
20265,26872,,,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,14.045192461677232
20266,13002,27.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14,12.236790662758736
20267,8893,31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,3.0646768629374077
20268,20889,25.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19,10.64140776302763
20269,33890,36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,16.600066636039454
20270,16987,32.0,4.6,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,3.1051141632769346
20271,35061,35.0,4.8,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,17,7.761422437330777
20272,29590,20.0,4.9,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,17.073624954178904
20273,5796,21.0,4.6,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,14,6.2088039598505285
20274,42369,29.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20.442929762531403
20275,27817,37.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,22,13.96911696778712
20276,37149,35.0,4.8,Sunny,Low,2,Snack,electric_scooter,0.0,No,Urban,18,4.632302885459141
20277,14765,24.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14,9.31611412794399
20278,9456,21.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,17.297865752893937
20279,32847,30.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.0644638566046978
20280,40948,22.0,5.0,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,38,17.137407700353386
20281,13383,24.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,19.68834031168132
20282,5424,25.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,14,1.5126165196659798
20283,29187,29.0,4.5,Stormy,Low,0,Meal,motorcycle,,No,Urban,15,1.5125686142593584
20284,6293,34.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,19,3.040539883821868
20285,3460,38.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,4.537860441962009
20286,31651,33.0,4.3,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,19.043190708660045
20287,34171,36.0,4.8,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,39,7.862668167467362
20288,27119,34.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,20,1.5606567450068547
20289,14403,34.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,30,9.326113870466685
20290,31542,29.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17,9.191516815935072
20291,8191,27.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20.442929762531403
20292,37484,20.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,4.717601091654031
20293,9544,37.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,14.022136830347735
20294,13915,38.0,5.0,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,33,6.29013467758336
20295,30611,38.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,35,19.659851482294183
20296,36867,29.0,4.8,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,13,10.881197531049606
20297,40374,36.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,7.790237052859739
20298,45418,29.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,12,6.29013467758336
20299,45231,34.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,4.4684124408860795
20300,34703,24.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,8.790140670220119
20301,27328,23.0,4.7,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,12.256927745686042
20302,27062,36.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,27,7.802839040501068
20303,14714,28.0,4.6,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,14,12.162424445550126
20304,27215,24.0,4.9,Sunny,High,2,Drinks,scooter,0.0,No,Metropolitian,10,3.018716905829333
20305,20466,30.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,7.601385733220245
20306,16777,25.0,4.7,Sunny,High,2,Drinks,scooter,,No,Metropolitian,15,6.128684139983663
20307,27,20.0,4.7,Windy,High,1,Snack,scooter,0.0,No,Urban,10,6.127835452793534
20308,26763,20.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,19.661019603216737
20309,17758,30.0,4.9,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,6.118630884362266
20310,6822,24.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Urban,15,7.772039544729619
20311,26690,31.0,4.7,Fog,High,2,Drinks,electric_scooter,,No,Metropolitian,29,1.5441620225325436
20312,22359,21.0,4.8,Fog,Jam,0,Meal,motorcycle,2.0,No,Semi-Urban,48,13.481328211163037
20313,11324,35.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,1.5302594867794963
20314,29971,20.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,4.469157678704573
20315,3386,24.0,4.6,Sandstorms,Low,2,Snack,scooter,,No,Metropolitian,11,7.803047130141583
20316,15275,23.0,4.9,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,24,13.582583564953019
20317,27872,29.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,19.915298664496373
20318,8210,27.0,4.8,Sunny,Jam,1,Meal,scooter,1.0,No,Urban,20,17.07651409815574
20319,28033,26.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,23,7.862668167467362
20320,38066,26.0,4.9,Windy,High,1,Meal,scooter,1.0,No,,18,5.958831946652418
20321,19618,36.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,12.42072409381811
20322,36868,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,29,6.29013467758336
